 ,Area,Mean,Min,Max
1263,38,135.842,115,146
1264,26,98.385,93,102
1265,15,108.667,103,114
1266,32,110.531,95,119
1267,19,101.632,96,107
1268,36,108.556,99,119
1269,4,96.500,95,98
1270,31,106.032,97,118
1271,11,95.091,94,97
1272,8,122.875,117,128
1273,24,97.708,93,103
1274,7,96.714,94,98
1275,39,132.333,112,152
1276,10,135.800,131,140
1277,15,102.267,100,106
1278,7,97.429,96,100
1279,7,132.143,127,136
1280,25,105.920,97,115
1281,13,102.077,96,105
1282,27,113.519,97,123
1283,9,105.778,103,110
1284,4,98.500,96,101
1285,35,107.371,96,116
1286,29,101.103,93,109
1287,32,121.656,104,136
1288,10,100.200,97,103
1289,38,103.184,96,113
1290,33,103.636,95,110
1291,19,99.579,95,104
1292,14,101.000,95,106
1293,7,96.857,96,98
1294,25,95.680,93,98
1295,9,103.111,97,108
1296,28,113.857,103,121
1297,24,106.208,98,112
1298,4,97.750,97,99
1299,37,109.703,100,118
1300,4,96.500,96,97
1301,32,109.281,95,115
1302,33,100.424,92,105
1303,28,101.071,95,105
1304,36,99.056,95,102
1305,37,102.622,96,111
1306,10,94.700,92,98
1307,29,99.966,94,105
1308,10,102.500,100,106
1309,28,106.571,101,112
1310,30,94.333,92,97
1311,25,97.960,94,104
1312,5,96.800,95,98
1313,17,99.412,96,103
1314,26,99.962,95,106
1315,26,107.577,98,117
1316,6,138.833,137,140
1317,17,98.588,96,101
1318,40,107.725,97,117
1319,40,104.300,92,116
1320,5,99.800,99,102
1321,22,99.227,96,103
1322,14,111.714,103,120
1323,11,97.909,94,101
1324,32,98.500,96,101
1325,19,96.789,94,100
1326,18,98.556,95,103
1327,39,105.026,94,111
1328,33,103.545,95,109
1329,10,99.200,96,102
1330,5,94.000,93,96
1331,35,103.000,94,113
1332,4,96.750,95,100
1333,22,99.227,94,104
1334,14,97.429,95,102
1335,17,100.176,95,106
1336,13,101.692,99,105
1337,19,100.789,93,109
1338,24,96.042,93,99
1339,26,98.115,94,103
1340,14,99.643,97,102
1341,29,100.172,94,106
1342,22,98.909,96,102
1343,22,101.227,96,105
1344,31,96.774,94,100
1345,4,99.000,98,100
1346,19,97.158,95,100
1347,31,103.226,97,110
1348,24,100.208,96,106
1349,4,97.500,97,99
1350,11,101.818,98,107
1351,36,98.611,95,103
1352,5,97.400,96,99
1353,7,96.857,95,98
1354,23,101.783,96,109
1355,24,99.875,94,107
1356,23,115.087,103,125
1357,21,100.714,93,108
1358,5,96.800,95,99
1359,12,98.250,96,101
1360,27,102.815,97,108
1361,13,96.308,95,97
1362,33,95.333,93,97
1363,5,97.800,96,99
1364,9,94.778,93,96
1365,4,95.250,95,96
1366,35,96.343,95,98
1367,24,102.917,96,112
1368,13,99.923,97,103
1369,30,100.300,94,105
1370,10,99.400,96,101
1371,7,102.000,101,104
1372,40,101.150,95,109
1373,27,105.037,99,112
1374,21,105.667,98,111
1375,35,105.686,101,109
1376,39,103.846,97,113
1377,6,106.500,104,109
1378,14,103.357,102,105
1379,6,99.833,98,102
1380,10,99.700,98,101
1381,4,102.000,97,106
1382,19,109.789,105,115
1383,9,105.556,103,108
1384,26,139.462,136,143
1385,13,104.615,97,109
1386,37,105.459,97,115
1387,39,104.718,95,112
1388,8,132.125,123,144
1389,25,99.240,96,104
1390,4,109.750,109,110
1391,16,116.812,112,121
1392,23,97.348,93,101
1393,36,108.361,102,116
1394,6,98.667,96,102
1395,7,103.571,102,105
