 ,Area,Mean,Min,Max
992,31,88.000,81,94
993,4,87.000,82,89
994,16,126.500,112,134
995,24,92.750,78,101
996,10,105.500,101,109
997,32,133.531,112,147
998,6,89.333,83,95
999,22,138.136,117,151
1000,4,80.500,80,82
1001,7,119.143,115,123
1002,5,94.000,86,101
1003,19,112.105,105,119
1004,32,99.344,89,108
1005,21,172.857,123,188
1006,6,104.500,98,109
1007,5,87.200,83,90
1008,21,91.667,86,98
1009,30,96.967,90,107
1010,7,110.857,108,113
1011,6,109.667,105,113
1012,9,114.000,112,118
1013,6,109.000,106,111
1014,29,108.552,95,120
1015,12,98.250,97,100
1016,40,111.550,83,140
1017,12,122.500,114,127
1018,10,85.900,82,88
1019,15,97.667,87,108
1020,6,108.333,104,113
1021,12,118.333,114,123
1022,25,100.440,80,129
1023,33,119.545,104,160
1024,4,108.000,105,109
1025,7,112.000,109,115
1026,17,97.294,88,105
1027,5,107.400,106,109
1028,29,100.483,80,123
1029,15,105.667,97,122
1030,20,99.650,96,104
1031,7,88.714,83,92
1032,34,99.235,75,120
1033,9,102.778,98,106
1034,40,127.050,109,147
1035,21,140.000,114,150
1036,5,112.800,106,117
1037,12,104.250,87,114
1038,21,83.095,76,92
1039,6,110.500,106,115
1040,18,131.722,111,152
1041,26,130.654,117,145
1042,37,106.000,90,121
1043,13,90.538,82,99
1044,16,117.938,105,129
1045,8,112.625,111,114
1046,29,97.103,75,133
1047,36,156.250,105,198
1048,5,107.400,104,110
1049,34,127.529,104,151
1050,36,153.500,103,179
1051,25,123.720,112,136
1052,24,125.667,102,150
1053,4,106.250,105,108
1054,37,141.000,99,172
1055,19,85.789,80,94
1056,25,114.120,107,118
1057,7,101.286,95,106
1058,26,126.346,115,134
1059,26,145.731,110,178
1060,22,105.864,95,115
1061,38,138.105,92,169
1062,33,134.000,113,156
1063,20,109.400,102,116
1064,5,95.000,94,96
1065,19,104.211,100,109
1066,22,103.136,95,109
1067,8,100.625,93,106
1068,31,105.355,100,109
1069,13,84.538,81,87
1070,11,108.000,104,112
1071,30,104.867,91,119
1072,11,115.273,113,117
1073,7,115.000,112,118
1074,22,115.727,110,119
1075,4,101.250,100,102
1076,15,97.333,93,101
1077,7,99.571,98,102
1078,17,117.706,91,156
1079,36,96.500,86,110
1080,16,133.750,123,142
1081,7,94.571,89,100
1082,31,123.742,112,134
1083,40,147.225,104,187
1084,33,122.636,107,141
1085,34,167.000,97,208
1086,38,128.947,88,164
1087,16,97.312,86,106
1088,5,96.800,95,99
1089,8,105.000,104,107
1090,13,92.000,86,97
1091,5,81.200,76,84
1092,17,105.941,97,113
1093,10,102.600,97,107
1094,34,114.176,100,126
1095,16,98.312,87,110
1096,28,94.964,81,108
1097,6,77.833,76,80
1098,7,103.714,100,107
1099,8,97.250,94,100
1100,32,171.656,115,205
1101,27,106.889,90,125
1102,24,130.583,114,138
1103,11,95.182,93,97
1104,6,125.000,122,129
1105,6,117.167,115,120
1106,6,118.333,117,120
1107,33,95.636,86,107
1108,37,124.135,88,153
1109,31,104.161,90,114
1110,37,109.919,96,123
1111,13,101.769,98,105
1112,7,159.857,138,179
1113,38,124.895,87,153
1114,21,109.524,92,123
1115,9,101.000,96,104
1116,17,85.294,73,94
1117,4,82.250,82,83
1118,34,134.000,120,150
1119,25,107.080,95,116
1120,7,83.857,82,86
1121,33,103.242,88,121
1122,30,142.533,131,154
1123,8,137.875,131,142
1124,37,109.973,87,129
1125,25,113.520,103,128
1126,15,80.333,76,84
1127,30,110.300,85,132
1128,29,100.586,87,115
1129,22,90.455,75,109
1130,37,138.270,113,164
1131,15,106.000,95,112
1132,8,131.125,124,137
1133,4,87.250,83,90
1134,18,116.556,108,122
1135,9,108.222,104,112
1136,17,103.647,94,112
1137,4,82.750,82,84
1138,13,94.000,80,110
1139,14,83.000,80,86
1140,7,113.571,109,118
1141,27,118.963,100,129
1142,4,121.000,118,124
1143,30,136.400,107,157
1144,32,95.531,87,105
1145,5,105.200,102,107
1146,8,87.500,85,90
1147,27,91.889,88,97
1148,11,122.455,114,128
1149,7,101.000,97,105
1150,16,88.500,77,97
1151,14,93.214,86,101
1152,14,127.714,121,134
1153,33,144.333,99,161
1154,9,94.111,88,103
1155,14,103.000,97,114
1156,6,90.667,88,93
1157,14,136.071,123,149
1158,11,86.545,80,96
1159,37,150.270,125,167
1160,11,142.455,133,150
1161,7,81.429,80,83
1162,14,122.500,108,131
1163,24,154.625,134,165
1164,4,91.500,88,97
1165,13,96.077,94,98
1166,8,106.000,104,109
1167,30,120.133,110,129
1168,32,133.188,105,154
1169,5,98.600,96,103
1170,11,87.273,82,91
1171,21,143.143,124,152
1172,16,148.062,140,153
1173,7,92.857,87,103
1174,10,86.400,82,91
1175,12,120.250,109,128
1176,29,107.276,88,130
1177,23,119.609,103,134
1178,29,148.690,102,175
1179,4,110.500,106,116
1180,7,114.571,112,117
1181,28,93.929,74,108
1182,38,126.184,96,143
1183,8,110.750,109,114
1184,8,101.125,99,103
1185,12,163.500,151,172
1186,4,88.000,83,94
1187,8,112.625,111,114
1188,37,158.189,132,173
1189,8,112.375,106,121
1190,9,102.556,93,111
1191,7,83.429,81,86
1192,23,168.870,140,192
1193,21,93.952,87,106
1194,40,99.125,87,111
1195,26,103.154,96,110
1196,38,117.395,99,137
1197,15,122.400,115,128
1198,9,90.000,85,95
1199,6,82.500,78,84
1200,30,161.467,109,211
1201,8,164.375,156,180
1202,8,115.250,113,118
1203,37,119.676,112,125
1204,7,112.571,111,114
1205,8,83.250,81,85
1206,34,103.588,81,135
1207,16,97.812,95,100
1208,30,168.167,154,177
1209,27,107.778,89,122
1210,33,104.576,87,138
1211,34,90.882,76,101
1212,29,111.138,99,121
1213,25,131.920,119,141
1214,21,116.429,104,129
1215,8,83.875,80,88
1216,25,128.960,113,144
1217,38,105.289,87,117
1218,31,110.065,95,121
1219,27,83.630,76,90
1220,16,115.750,110,121
1221,34,108.382,89,122
1222,15,116.267,109,124
1223,22,109.318,95,119
1224,23,117.000,114,123
1225,28,101.500,90,115
1226,18,123.111,112,130
1227,13,83.923,82,87
1228,4,106.000,105,108
1229,15,109.333,103,114
1230,13,97.462,94,101
1231,12,163.750,148,173
1232,9,84.889,72,92
1233,18,98.111,84,109
1234,21,109.381,97,122
1235,11,112.727,107,116
1236,25,88.920,77,102
1237,4,97.000,91,102
1238,14,84.500,79,91
1239,4,96.000,91,99
1240,28,120.286,112,130
1241,6,109.500,105,114
1242,31,111.677,95,130
1243,11,114.909,106,122
1244,11,110.364,106,113
1245,11,118.091,114,124
1246,19,158.684,137,169
1247,7,87.857,86,90
1248,26,146.423,110,166
1249,9,113.222,110,115
1250,24,113.167,102,120
1251,27,175.037,139,195
1252,17,100.059,91,110
1253,33,145.970,111,164
1254,25,152.480,130,170
1255,9,172.556,149,193
1256,9,122.889,114,127
1257,16,123.062,118,129
1258,26,132.192,119,141
1259,20,82.200,77,86
1260,37,108.108,97,119
1261,14,143.214,135,149
1262,10,142.500,139,145
1263,21,177.952,154,195
1264,11,92.909,87,99
1265,28,162.893,125,180
1266,11,121.091,112,130
1267,19,95.316,89,102
1268,9,99.444,95,106
1269,6,87.000,82,94
1270,6,89.167,87,91
1271,5,112.000,110,114
1272,6,104.500,97,113
1273,15,96.933,95,103
1274,14,140.214,129,150
1275,15,106.400,93,119
1276,10,113.300,105,123
1277,5,81.800,81,83
1278,4,102.000,93,109
1279,15,112.867,105,119
1280,6,83.000,82,84
1281,5,101.400,99,103
1282,32,150.281,113,185
1283,10,80.900,77,83
1284,39,111.564,81,137
1285,15,101.733,92,108
1286,29,151.379,130,166
1287,27,120.481,100,137
1288,9,152.222,139,159
1289,6,87.333,86,89
1290,21,131.667,119,140
1291,13,87.000,83,90
1292,13,97.846,92,103
1293,29,135.345,94,165
1294,21,111.857,99,118
1295,35,135.286,108,152
1296,31,128.452,108,143
1297,9,116.333,114,119
1298,22,127.364,115,133
1299,17,98.706,91,111
1300,4,132.000,127,135
1301,9,138.222,135,141
1302,17,104.882,100,109
1303,8,125.750,121,132
1304,7,80.714,67,99
1305,4,80.750,80,82
1306,18,110.056,93,127
1307,10,95.100,82,110
1308,17,96.706,82,112
1309,23,136.304,118,146
1310,33,172.061,140,194
1311,18,99.167,91,105
1312,11,94.000,91,98
1313,5,102.600,90,116
1314,13,118.769,115,121
1315,13,113.769,105,119
1316,25,140.680,126,152
1317,5,120.200,115,124
1318,13,108.385,83,141
1319,38,113.237,90,143
1320,25,141.120,116,160
1321,6,101.000,99,103
1322,37,133.216,95,155
1323,27,114.000,105,121
1324,4,98.000,96,99
1325,22,118.955,108,130
1326,27,113.852,89,137
1327,15,161.600,139,191
1328,32,111.562,82,147
1329,6,106.500,103,111
1330,27,165.111,108,210
1331,8,118.625,112,128
1332,14,103.857,90,123
1333,7,113.857,109,120
1334,4,95.500,91,101
1335,7,100.714,95,107
1336,26,131.115,115,145
1337,23,105.435,89,127
1338,40,128.550,82,169
1339,4,121.750,121,123
1340,5,86.600,86,88
1341,37,101.676,85,115
1342,39,140.949,102,172
1343,18,97.056,86,110
1344,20,101.600,91,114
1345,20,116.700,104,124
1346,11,101.091,93,110
1347,7,108.429,105,112
1348,9,107.333,90,124
1349,39,160.179,111,214
1350,29,142.966,115,158
1351,36,92.167,89,96
1352,16,132.250,120,140
1353,23,168.043,134,182
1354,17,105.647,99,112
1355,18,127.944,115,139
1356,23,125.000,116,133
1357,21,95.143,86,104
1358,10,118.500,110,126
1359,12,88.833,67,105
1360,38,107.605,77,141
1361,15,103.733,89,120
