 ,Area,Mean,Min,Max
954,16,154.000,150,158
955,32,187.969,152,202
956,35,163.143,146,171
957,28,167.893,152,175
958,29,163.379,153,171
959,28,167.000,151,178
960,25,179.920,146,197
961,26,168.846,153,179
962,23,165.522,151,179
963,39,166.308,150,178
964,39,165.128,144,175
965,30,164.800,152,174
966,25,156.320,148,162
967,31,177.419,154,200
968,36,160.333,142,170
969,20,156.950,152,163
970,30,157.233,146,165
971,31,162.839,142,170
972,25,183.880,156,203
973,22,166.818,148,176
974,27,159.778,152,167
975,36,168.194,148,177
976,18,161.167,146,172
977,24,159.458,151,168
978,17,165.294,144,185
979,33,172.606,148,187
980,38,164.026,150,174
981,30,162.400,151,171
982,28,162.107,150,170
983,28,177.893,144,201
984,30,164.933,150,176
985,35,164.971,148,174
986,22,169.545,155,181
987,23,171.304,154,180
988,38,160.105,149,172
989,15,161.800,150,171
990,23,160.478,149,169
991,32,163.656,149,171
992,32,161.344,147,171
993,31,155.903,146,166
994,22,149.682,145,153
995,26,164.923,148,176
996,15,155.533,149,162
997,16,162.250,155,171
998,24,163.083,152,171
999,19,171.684,159,180
1000,20,159.500,150,170
1001,24,155.958,147,161
1002,19,158.316,146,167
1003,15,161.800,151,169
1004,20,162.300,150,174
1005,18,163.722,151,176
1006,22,171.318,154,185
1007,21,155.381,148,161
1008,22,173.682,155,187
1009,24,159.417,149,170
1010,20,158.800,152,168
1011,21,160.333,151,166
1012,19,167.895,150,176
1013,25,156.320,146,166
1014,39,171.128,161,177
1015,30,161.767,150,175
1016,22,171.500,160,184
1017,30,159.333,149,165
1018,17,176.647,152,198
1019,35,161.000,148,174
1020,20,159.750,151,166
1021,15,158.467,151,165
1022,23,163.348,155,171
1023,27,175.852,156,188
1024,23,157.391,148,165
1025,19,181.211,168,191
1026,34,166.324,152,177
1027,25,166.240,157,176
1028,17,170.941,158,186
1029,20,157.500,151,163
1030,30,165.100,151,174
1031,29,173.724,155,187
1032,35,169.257,153,181
1033,39,169.667,153,184
1034,26,162.308,148,173
1035,33,153.636,147,162
1036,23,163.565,157,173
1037,35,163.371,151,176
1038,29,165.276,149,178
1039,33,171.879,150,187
1040,37,163.703,150,175
1041,35,174.286,144,196
1042,22,164.318,149,173
1043,33,165.909,152,179
1044,20,156.450,148,161
1045,29,177.241,148,196
1046,24,159.417,145,169
1047,30,163.800,148,175
1048,23,159.696,153,167
1049,30,166.167,150,176
1050,31,165.935,151,178
1051,30,156.033,149,164
1052,30,157.033,150,166
1053,18,158.000,151,165
1054,22,171.909,162,177
1055,38,168.737,150,180
1056,22,165.682,153,175
1057,22,168.727,152,184
1058,29,157.966,149,168
1059,24,172.958,153,188
1060,27,163.111,149,177
1061,32,170.094,153,181
1062,39,168.923,151,183
1063,26,168.154,152,181
1064,36,163.694,150,173
1065,29,162.552,152,172
1066,40,170.625,151,183
1067,40,162.675,146,175
1068,35,159.571,150,168
1069,16,157.250,150,162
1070,16,183.188,169,196
1071,33,169.485,149,179
1072,22,157.455,154,163
1073,28,169.643,151,187
1074,36,169.444,152,185
1075,30,164.933,150,176
1076,24,165.042,147,196
1077,26,159.038,147,169
1078,35,160.200,147,174
1079,20,159.900,150,170
1080,31,162.387,145,176
1081,19,159.632,151,166
1082,26,163.615,154,174
1083,30,161.700,151,169
1084,27,159.111,149,166
1085,29,159.414,147,169
1086,23,156.609,144,165
1087,23,172.217,159,188
1088,33,159.545,149,166
1089,23,176.391,154,189
1090,40,168.475,151,181
1091,26,175.615,166,182
1092,16,162.000,151,169
1093,36,179.472,154,196
1094,15,157.267,151,164
1095,25,161.480,151,172
1096,21,160.524,152,171
1097,30,168.100,153,178
1098,25,162.560,149,174
1099,38,177.263,152,192
1100,31,173.194,154,189
1101,16,163.625,155,173
1102,18,154.444,146,158
1103,23,162.391,146,172
1104,29,163.793,149,174
1105,18,157.833,150,166
1106,25,165.280,150,175
1107,16,151.375,150,153
1108,20,167.100,152,178
1109,23,175.696,153,193
1110,31,165.968,153,178
1111,29,165.345,150,175
1112,19,164.053,151,171
