 ,Area,Mean,Min,Max
857,34,97.147,93,100
858,35,91.286,79,107
859,32,103.875,85,121
860,32,116.625,108,122
861,7,85.000,84,86
862,8,84.375,80,89
863,4,112.500,111,114
864,10,83.000,80,87
865,38,105.447,94,118
866,30,101.100,96,107
867,17,110.412,97,122
868,31,74.968,73,80
869,9,89.667,88,92
870,4,111.500,110,113
871,9,87.667,84,92
872,24,87.792,77,97
873,33,106.455,78,132
874,13,80.769,79,82
875,14,114.143,108,119
876,34,106.824,100,117
877,4,117.750,116,119
878,27,89.370,83,94
879,28,102.036,96,108
880,25,86.040,81,89
881,6,91.500,86,94
882,39,109.923,103,115
883,7,101.143,99,104
884,4,77.000,76,78
885,24,80.500,77,82
886,24,108.708,98,119
887,19,104.684,103,107
888,6,120.500,117,122
889,19,112.632,109,115
890,6,74.000,73,75
891,21,100.571,91,106
892,7,86.429,83,89
893,20,106.850,104,109
894,21,85.095,82,88
895,10,86.500,84,89
896,17,99.294,98,102
897,25,85.200,82,87
898,4,85.750,85,86
899,5,85.600,85,86
900,19,105.684,99,111
901,10,93.600,90,96
902,7,108.571,106,110
903,6,86.667,84,90
904,11,97.545,96,99
905,9,75.444,75,76
906,23,108.870,103,115
907,6,104.000,103,105
908,5,86.200,86,87
909,7,115.429,112,119
910,14,111.143,101,122
911,30,88.367,87,91
912,9,96.222,94,99
913,7,108.857,104,111
914,15,103.800,100,107
915,6,109.500,107,112
916,9,110.444,108,113
917,5,78.000,77,79
918,11,92.727,90,94
919,40,116.275,109,122
920,4,93.000,92,94
921,12,112.750,108,116
922,19,114.789,111,118
923,8,92.375,91,94
924,6,77.167,76,78
925,17,94.647,89,98
926,24,90.875,85,98
927,5,115.600,110,120
928,28,98.429,89,107
929,37,106.054,101,111
930,5,118.200,117,119
931,13,102.538,99,106
932,6,76.833,75,78
933,13,113.692,108,120
934,23,73.522,70,77
935,30,93.167,89,95
936,20,101.250,98,106
937,17,111.294,106,116
938,17,111.353,105,115
939,4,89.000,88,90
940,4,76.500,76,77
941,13,76.077,74,80
942,34,106.353,98,117
943,4,92.000,91,93
944,4,87.750,86,89
945,14,81.357,76,90
946,13,91.538,82,99
947,40,103.725,93,114
948,27,103.556,95,116
949,6,112.000,106,118
950,6,75.667,75,77
951,9,87.889,85,90
952,16,85.500,83,87
953,11,89.909,84,95
954,38,92.000,78,107
955,9,84.778,82,87
956,5,109.000,101,115
957,7,103.714,100,107
958,19,98.842,96,103
959,17,90.294,84,95
960,30,112.033,106,120
961,23,88.565,82,96
962,19,77.579,74,81
963,14,100.714,96,106
964,16,84.000,75,93
965,36,80.472,72,86
966,6,83.000,82,84
967,4,83.750,83,84
968,13,81.154,78,83
969,7,85.000,83,87
970,31,97.129,86,108
971,18,77.833,72,86
972,8,75.875,75,77
973,7,91.286,90,93
974,10,111.100,78,136
975,4,73.500,73,75
976,40,110.950,103,118
977,38,92.263,82,117
978,6,75.167,72,77
979,4,75.000,75,75
980,4,111.500,96,126
981,40,91.675,87,97
982,18,93.778,75,125
983,5,74.000,73,75
984,4,79.000,78,81
985,7,114.143,106,120
986,6,75.833,74,78
987,17,103.176,98,109
988,10,96.600,95,99
989,4,89.000,87,91
990,5,81.800,81,83
991,6,99.333,97,101
992,4,96.000,78,116
993,12,89.250,86,93
994,35,90.943,85,95
995,4,107.750,105,113
996,16,95.562,89,104
997,25,75.000,74,79
998,33,103.485,93,112
999,4,100.500,99,102
1000,8,106.250,100,114
1001,10,101.200,99,103
1002,31,78.419,74,84
1003,8,76.875,74,80
1004,32,90.219,85,95
1005,25,97.840,89,108
1006,18,99.222,96,102
1007,24,81.667,77,85
1008,4,102.250,101,103
1009,21,95.048,90,99
1010,7,114.143,105,119
1011,5,85.000,84,86
1012,5,114.200,108,121
1013,28,78.893,75,83
1014,7,114.571,111,117
1015,26,96.538,87,104
1016,32,89.781,86,93
1017,4,87.000,85,90
1018,26,107.731,95,119
1019,9,95.111,89,105
1020,11,91.364,90,94
1021,7,77.429,75,80
1022,26,84.462,77,93
1023,28,110.071,101,117
1024,26,111.885,102,120
1025,22,88.909,82,95
1026,18,109.556,101,116
1027,27,92.370,83,100
1028,18,77.667,74,82
1029,22,93.864,89,100
1030,31,95.968,89,103
1031,4,89.000,87,92
1032,13,74.769,72,78
1033,4,79.750,78,81
1034,6,76.167,76,77
1035,15,91.467,88,94
1036,18,82.056,74,92
1037,20,112.850,107,118
1038,36,107.222,88,121
1039,10,88.500,87,91
1040,24,95.000,92,99
1041,25,77.400,73,81
1042,31,89.548,86,94
1043,12,94.500,90,98
1044,26,106.154,93,117
1045,28,86.857,82,92
1046,34,86.324,78,100
1047,12,73.583,73,75
1048,13,109.846,101,120
1049,33,93.455,86,101
1050,19,105.526,99,115
1051,40,96.150,83,116
1052,4,84.000,84,84
1053,7,112.000,109,115
1054,7,100.286,94,107
1055,4,101.750,99,107
1056,16,81.125,75,88
1057,37,106.405,88,120
1058,39,90.359,85,94
1059,4,80.000,79,81
1060,25,110.560,95,120
1061,23,75.609,73,79
1062,7,75.571,74,77
1063,9,93.667,93,95
1064,20,82.800,79,88
1065,15,105.600,99,113
1066,11,92.273,86,98
1067,4,79.250,76,82
1068,14,78.643,77,80
1069,5,81.200,80,82
1070,11,77.364,77,78
1071,17,90.647,84,98
1072,6,89.500,87,92
1073,7,99.286,95,104
1074,9,115.222,104,123
1075,9,102.000,98,107
1076,15,94.667,86,104
1077,18,81.278,75,89
1078,6,111.500,105,117
1079,4,86.000,84,87
1080,5,114.400,113,116
1081,19,87.947,84,91
1082,12,75.750,72,80
1083,14,109.643,102,116
1084,32,100.438,85,113
1085,25,97.320,90,105
1086,37,80.973,74,89
1087,5,99.200,98,101
1088,16,76.438,75,78
1089,14,87.786,85,91
1090,7,116.000,108,119
1091,10,76.500,75,78
1092,5,95.200,93,98
1093,24,104.208,95,114
1094,24,95.458,93,98
1095,27,88.222,84,92
1096,18,101.111,97,104
1097,24,80.542,75,86
1098,22,85.000,82,87
1099,19,94.842,86,99
1100,11,113.455,105,119
1101,7,114.000,111,116
1102,38,81.184,75,89
1103,18,91.389,84,98
1104,4,95.000,94,97
1105,38,98.026,86,109
1106,30,91.833,85,97
1107,17,95.647,90,102
1108,36,86.361,78,91
1109,7,107.857,105,111
1110,4,102.250,100,106
1111,25,110.080,98,117
1112,19,110.579,103,118
1113,23,85.478,83,88
1114,19,98.000,92,102
1115,17,97.353,93,102
1116,22,91.864,89,102
1117,17,94.412,85,108
1118,9,102.444,95,111
1119,27,98.593,90,110
1120,16,77.375,74,82
1121,8,94.250,93,95
1122,4,114.750,110,118
1123,15,88.733,82,96
1124,17,77.529,75,81
1125,34,108.735,99,120
1126,10,89.400,86,92
1127,30,92.767,84,103
1128,12,86.750,81,94
1129,21,92.762,88,97
1130,4,85.000,83,89
1131,5,88.400,86,91
1132,8,95.750,93,99
1133,15,95.533,91,103
1134,9,96.000,92,101
1135,19,88.895,82,95
1136,18,81.778,78,88
1137,6,86.500,85,90
1138,7,83.286,79,86
1139,6,111.667,104,115
1140,9,83.889,83,85
1141,5,75.600,74,78
1142,19,97.632,92,102
1143,8,89.250,88,90
1144,25,77.000,73,82
1145,6,108.333,102,114
1146,32,94.812,82,109
1147,34,95.559,89,102
1148,7,88.286,88,89
1149,9,84.444,80,87
1150,30,91.000,84,98
1151,18,85.778,79,94
1152,6,93.333,91,96
1153,9,77.556,77,79
1154,39,103.051,82,118
1155,27,93.444,90,96
1156,13,96.308,93,101
1157,5,100.800,100,101
1158,16,96.438,90,101
1159,37,105.973,96,117
1160,16,112.875,106,121
1161,32,73.438,71,77
1162,6,80.500,80,81
1163,13,81.692,79,86
1164,12,91.333,90,93
1165,24,99.125,93,103
1166,32,96.906,86,105
1167,6,73.667,73,75
1168,9,113.333,111,117
1169,19,100.947,90,110
1170,6,81.167,80,83
1171,18,99.889,89,112
1172,5,87.800,83,93
1173,6,79.833,79,81
1174,23,77.348,74,81
1175,14,78.000,74,81
1176,30,98.733,82,114
1177,4,83.000,82,84
