 ,Area,Mean,Min,Max
809,25,92.760,85,103
810,11,94.364,91,98
811,40,99.500,89,111
812,40,105.900,87,123
813,20,99.950,88,116
814,17,98.235,85,107
815,26,94.500,83,106
816,15,89.733,84,97
817,9,92.111,86,98
818,14,93.929,90,97
819,4,86.000,85,87
820,8,88.375,84,91
821,4,83.250,83,84
822,6,89.667,88,93
823,21,96.571,92,102
824,34,89.529,83,95
825,8,94.375,90,101
826,26,178.615,166,186
827,22,97.364,90,103
828,30,98.600,91,106
829,22,94.409,88,101
830,7,90.571,87,95
831,7,88.429,84,93
832,40,108.250,84,131
833,36,98.389,83,119
834,8,96.000,93,101
835,8,89.625,84,94
836,40,105.675,83,122
837,22,177.500,169,183
838,25,95.000,83,104
839,7,89.857,87,92
840,40,112.475,87,139
841,22,101.500,90,115
842,11,104.909,96,114
843,26,96.885,89,104
844,12,89.250,85,94
845,15,91.400,87,98
846,4,175.750,173,178
847,7,89.571,83,93
848,26,145.500,116,161
849,8,93.250,88,97
850,5,94.200,90,98
851,4,89.000,88,91
852,6,90.500,87,96
853,40,96.025,89,105
854,29,91.000,83,97
855,4,86.250,86,87
856,31,98.323,84,113
857,39,97.846,87,110
858,31,113.387,94,131
859,21,98.000,90,108
860,11,93.364,89,97
861,5,90.400,89,92
862,13,92.538,87,97
863,7,91.429,89,94
864,7,86.714,86,88
865,11,88.727,85,92
866,39,89.154,84,94
867,17,179.235,173,185
868,32,96.688,90,105
869,8,91.750,85,95
870,4,101.000,97,103
871,8,85.125,84,87
872,24,97.000,90,105
873,14,89.357,84,94
874,8,84.125,83,86
875,7,92.714,89,96
876,19,98.053,91,104
877,27,96.630,88,107
878,8,91.500,88,95
879,6,93.833,90,97
880,19,95.263,87,103
881,10,93.900,89,99
882,21,101.048,91,113
883,9,86.000,84,89
884,9,89.667,85,95
885,8,88.250,86,91
886,4,89.750,86,92
887,5,87.600,86,89
888,16,91.000,85,97
889,6,91.833,91,94
890,8,93.500,91,96
891,6,104.167,101,108
892,15,90.067,84,95
893,19,101.474,89,112
894,24,97.000,86,111
895,20,92.950,85,102
896,6,97.833,94,101
897,28,88.929,84,94
898,5,183.200,182,184
899,5,89.200,88,91
900,31,95.258,85,106
901,28,96.036,88,108
902,5,99.400,99,100
903,19,93.421,86,101
904,4,83.250,83,84
905,5,90.400,88,96
906,27,175.222,160,182
907,27,99.593,91,109
908,6,88.833,86,92
909,5,88.000,86,91
910,11,97.455,90,106
911,12,97.250,94,102
912,6,92.833,91,94
913,18,100.611,90,109
914,8,93.750,90,101
915,12,88.417,85,93
916,12,174.417,165,179
917,36,88.250,83,97
918,31,91.548,83,102
919,34,96.235,85,109
920,4,103.000,103,103
921,37,91.486,84,100
922,31,95.419,84,109
923,7,90.857,89,94
924,32,90.688,83,101
925,12,90.583,83,99
926,8,89.625,87,93
927,30,97.967,83,116
928,14,91.786,87,97
929,21,129.571,117,138
930,24,97.042,90,106
931,29,100.448,88,113
932,12,97.917,92,103
933,37,106.378,88,131
934,26,95.346,84,107
935,18,99.889,91,110
936,36,101.639,91,118
937,33,94.485,89,100
938,26,102.423,86,120
939,33,94.303,84,104
940,4,87.250,86,88
941,17,93.412,87,105
942,10,87.500,84,92
943,31,90.032,84,95
944,30,94.667,86,105
945,26,98.115,88,111
946,5,85.000,83,87
947,14,92.500,86,104
948,28,101.607,90,114
949,13,89.769,85,95
950,16,172.188,160,178
951,37,102.270,90,115
952,6,86.833,86,89
953,8,96.500,95,98
954,8,85.250,84,87
955,9,111.333,102,118
956,19,92.895,87,101
957,20,171.300,150,180
958,33,101.000,89,114
959,22,99.136,92,109
960,4,93.750,93,94
961,29,104.172,89,122
962,40,115.700,93,138
963,30,171.500,157,179
964,18,101.222,91,111
965,6,89.167,88,90
966,34,91.588,81,109
967,14,175.643,170,181
968,39,93.923,82,109
969,27,89.333,85,95
970,30,98.400,90,104
971,9,102.444,97,108
972,9,87.556,86,90
973,34,93.147,83,106
974,8,85.625,85,87
975,17,170.529,156,176
976,4,86.500,86,87
977,28,92.857,83,108
978,7,90.000,87,94
979,21,94.381,88,103
980,8,94.625,91,98
981,32,105.688,92,117
982,39,101.769,91,112
983,11,95.818,92,100
984,17,94.176,87,104
985,22,96.636,93,107
986,24,105.375,84,127
987,33,99.788,88,112
988,20,173.400,159,180
989,21,92.333,86,98
990,38,93.105,83,103
991,4,86.000,84,89
992,8,172.625,164,178
993,9,88.778,87,92
994,21,96.810,91,103
995,23,100.696,89,110
996,19,171.684,166,176
997,13,97.846,93,103
998,11,100.455,96,104
999,14,96.429,88,106
1000,16,98.000,95,104
1001,33,105.939,91,124
1002,4,86.250,84,88
1003,9,99.444,95,105
1004,13,88.231,86,91
1005,23,104.522,91,122
1006,16,96.188,89,107
1007,14,171.214,161,179
1008,7,119.714,115,124
1009,8,92.625,89,97
1010,22,94.909,88,102
1011,31,104.129,92,118
1012,31,103.839,91,119
1013,10,107.800,101,112
1014,28,92.464,87,100
1015,5,91.400,90,92
1016,16,94.938,90,103
1017,14,92.214,88,97
1018,10,89.600,86,92
1019,4,94.000,91,96
1020,16,92.812,86,101
1021,26,95.692,88,108
1022,5,170.200,167,173
1023,30,103.667,88,127
1024,10,96.200,93,101
1025,37,101.081,87,114
1026,34,100.000,85,117
1027,31,96.871,86,109
1028,4,91.000,90,93
1029,9,90.000,87,94
1030,9,94.000,87,102
1031,12,163.333,151,172
1032,25,101.720,93,110
1033,24,93.500,85,101
1034,11,89.818,85,95
1035,4,94.250,93,96
1036,22,105.636,88,125
1037,8,88.125,86,90
1038,15,88.600,83,94
1039,32,97.500,90,105
1040,26,97.269,85,113
1041,5,91.400,89,97
1042,10,98.900,92,106
1043,21,95.429,86,107
1044,15,95.533,91,101
1045,15,94.133,90,100
1046,38,104.158,90,122
1047,4,89.250,88,93
1048,36,104.528,90,124
1049,10,92.500,87,99
1050,13,97.000,92,103
1051,8,93.625,91,97
1052,9,92.556,89,97
1053,24,95.250,90,101
1054,15,101.000,94,108
1055,28,97.000,86,110
1056,25,92.960,84,104
1057,12,94.833,92,98
1058,39,101.513,88,119
1059,37,98.784,90,112
1060,14,100.286,96,107
1061,13,92.538,87,98
1062,26,105.692,89,128
1063,18,94.556,88,103
1064,37,100.486,83,125
1065,28,99.964,89,112
1066,20,172.000,158,179
1067,38,92.711,86,101
