 ,Area,Mean,Min,Max
2033,13,106.462,104,110
2034,8,102.875,101,104
2035,22,169.045,165,171
2036,24,135.375,127,143
2037,25,113.440,102,124
2038,16,99.875,96,103
2039,8,112.250,108,116
2040,11,103.636,100,108
2041,8,111.625,108,116
2042,11,128.818,118,137
2043,14,117.429,113,123
2044,38,130.500,116,146
2045,14,123.357,119,126
2046,35,105.143,98,114
2047,23,102.870,99,107
2048,11,148.636,147,150
2049,7,120.000,117,124
2050,24,135.875,125,144
2051,37,114.054,99,123
2052,4,116.250,115,118
2053,34,137.118,119,148
2054,4,135.000,126,142
2055,38,109.105,97,120
2056,14,108.071,102,114
2057,30,109.000,98,118
2058,28,142.750,128,155
2059,17,99.235,96,105
2060,5,152.400,149,154
2061,4,129.250,129,130
2062,8,120.375,118,122
2063,23,117.043,106,126
2064,27,135.852,127,144
2065,27,139.556,119,153
2066,18,114.667,108,119
2067,27,145.444,135,151
2068,6,127.333,124,132
2069,18,126.722,121,132
2070,22,131.318,115,138
2071,4,104.500,103,106
2072,23,111.565,100,125
2073,37,105.568,100,115
2074,35,127.371,110,137
2075,11,100.364,98,102
2076,8,130.125,128,132
2077,25,109.600,102,117
2078,7,100.286,98,104
2079,29,143.069,131,152
2080,5,112.600,110,116
2081,30,150.167,135,161
2082,27,111.556,98,128
2083,22,122.864,114,130
2084,36,144.056,122,155
2085,9,121.556,113,129
2086,27,121.815,112,128
2087,16,102.062,100,109
2088,38,99.947,96,106
2089,24,114.667,112,118
2090,35,117.857,104,131
2091,16,118.562,115,120
2092,32,120.312,108,134
2093,6,144.167,139,148
2094,4,123.500,122,125
2095,5,121.000,120,123
2096,25,136.800,128,143
2097,10,120.200,115,123
2098,4,116.250,115,117
2099,27,104.741,99,113
2100,25,108.320,103,115
2101,36,140.389,116,156
2102,5,119.600,113,122
2103,17,104.706,98,114
2104,22,116.318,109,121
2105,31,121.484,108,133
2106,22,125.136,110,134
2107,22,140.591,133,145
2108,13,128.769,116,136
2109,16,113.812,109,120
2110,33,119.939,106,135
2111,7,103.429,101,107
2112,24,104.500,99,111
2113,8,112.875,111,117
2114,35,148.200,135,159
2115,30,135.767,123,147
2116,14,135.071,126,141
2117,30,112.900,104,122
2118,7,106.143,103,109
2119,7,107.714,104,113
2120,11,129.000,122,136
2121,12,116.667,112,120
2122,22,129.636,109,139
2123,10,130.400,126,134
2124,37,157.405,141,167
2125,6,135.667,133,138
2126,8,147.375,143,152
2127,30,153.433,143,161
2128,32,126.000,110,139
2129,15,100.733,98,104
2130,27,123.815,109,135
2131,21,117.476,105,128
2132,27,130.778,118,145
2133,16,109.875,105,116
2134,19,125.737,116,133
2135,27,130.667,117,137
2136,9,117.444,115,120
2137,12,101.667,98,107
2138,25,108.880,100,123
2139,19,108.895,102,116
2140,23,125.261,112,137
2141,34,114.765,104,122
2142,39,119.103,106,129
2143,24,122.042,115,128
2144,5,126.800,121,130
2145,28,144.536,122,161
2146,11,122.091,118,126
2147,16,134.188,121,141
2148,6,121.167,121,122
2149,24,104.083,101,107
2150,4,113.750,113,115
2151,23,135.783,122,146
2152,8,105.875,103,110
2153,28,116.714,106,124
2154,5,158.200,153,162
2155,20,122.500,117,127
2156,37,111.838,103,121
2157,18,127.556,121,136
2158,15,131.067,125,137
2159,40,139.425,122,149
2160,8,104.375,103,106
2161,27,138.407,121,154
2162,19,128.053,122,132
2163,11,126.727,121,131
2164,8,150.250,148,152
2165,11,117.091,115,119
