 ,Area,Mean,Min,Max
159,13,72.923,64,78
160,32,62.906,58,67
161,12,65.333,63,67
162,4,61.250,61,62
163,28,67.571,62,73
164,34,64.265,61,68
165,4,66.000,64,68
166,37,62.649,61,68
167,28,63.821,60,72
168,4,69.750,69,71
169,31,61.774,57,75
170,5,61.200,61,62
171,14,60.643,60,62
172,13,62.692,61,66
173,11,61.000,60,63
174,8,62.250,61,65
175,14,117.929,61,149
176,4,71.250,70,72
177,24,76.792,69,88
178,21,66.429,64,69
179,10,66.700,64,70
180,26,67.538,65,71
181,4,65.000,65,65
182,6,68.333,66,70
183,18,63.278,61,66
184,34,93.206,80,107
185,26,63.846,61,69
186,6,62.167,61,64
187,23,73.957,65,86
188,40,72.075,65,81
189,32,71.312,64,77
190,35,67.343,63,73
191,11,59.455,58,61
192,31,84.516,75,95
193,24,66.833,61,70
194,8,119.750,76,147
195,14,71.929,68,74
196,30,77.400,65,96
197,11,65.727,64,68
198,14,75.286,68,81
199,8,64.750,64,66
200,27,74.778,69,81
201,23,62.348,60,66
202,14,63.714,62,67
203,12,64.000,62,67
204,21,68.190,65,71
205,6,55.833,55,57
206,8,80.375,77,83
207,8,68.750,67,70
208,5,60.400,60,61
209,14,61.071,60,62
210,5,66.600,65,68
211,8,63.625,62,65
212,5,64.400,64,65
213,18,64.667,61,68
214,23,60.739,60,62
215,34,60.147,58,63
216,11,64.818,64,66
217,38,64.789,61,70
218,22,67.864,64,74
219,5,73.600,73,75
220,4,72.250,72,73
221,5,62.400,62,63
222,5,63.600,63,65
223,6,60.333,60,61
224,13,74.692,69,80
225,12,60.500,60,61
226,5,62.200,62,63
227,5,65.200,65,66
228,4,60.250,60,61
229,26,74.154,69,83
230,4,77.750,77,78
231,11,67.727,64,71
232,17,68.176,64,73
233,14,61.000,60,63
234,31,61.871,58,66
235,29,64.069,61,68
236,28,64.643,60,69
237,5,62.400,62,63
238,16,61.750,60,65
239,25,62.080,60,65
240,38,61.868,60,64
241,11,67.182,65,71
242,4,61.500,61,62
243,10,69.100,69,70
244,23,74.304,69,78
245,4,69.250,69,70
246,6,69.667,69,70
247,17,67.882,62,87
248,27,62.481,60,66
249,4,81.500,77,84
250,7,65.714,65,66
251,15,82.733,77,90
252,22,70.136,59,92
253,34,61.265,60,64
254,4,61.000,61,61
255,30,73.633,66,80
256,14,61.786,61,64
257,6,62.833,62,63
258,7,90.714,88,93
259,5,60.800,60,61
260,9,56.111,55,57
261,6,61.833,61,62
262,8,58.375,58,59
263,36,124.667,49,155
264,13,68.231,67,70
265,26,61.038,60,62
266,16,59.188,55,63
267,9,76.111,75,79
268,22,65.727,63,69
269,5,62.200,62,63
270,15,61.800,59,67
271,21,81.238,75,86
272,7,55.286,55,56
273,40,65.325,62,69
274,8,65.125,64,67
275,10,61.900,60,64
276,6,65.833,62,69
277,7,57.000,56,58
278,7,117.143,113,121
279,9,62.667,61,66
280,10,67.500,65,70
281,10,58.000,58,58
282,5,103.600,74,135
283,8,59.250,57,61
284,12,62.583,59,67
285,33,73.818,68,81
286,22,70.909,68,75
287,6,68.667,67,70
288,11,71.000,70,72
289,11,62.091,61,63
290,15,56.467,55,59
291,14,62.500,60,66
292,22,124.773,79,157
293,6,61.500,58,64
294,33,64.636,61,69
295,7,65.857,65,67
296,30,77.200,69,87
297,35,70.086,65,75
298,12,59.667,58,62
299,38,76.816,58,104
300,11,60.182,60,61
301,38,57.711,55,62
302,13,80.154,78,83
303,20,102.000,86,115
304,4,64.500,64,65
305,22,61.091,60,62
306,7,62.857,61,65
307,5,70.400,68,72
308,10,60.500,60,62
309,39,79.795,72,87
310,6,65.167,65,66
311,29,65.724,60,77
312,8,68.500,66,71
313,6,83.833,80,86
314,17,62.412,58,66
315,10,61.400,58,64
316,10,62.000,61,63
317,6,59.000,58,61
318,13,64.923,59,71
319,20,64.050,58,71
320,7,114.857,91,143
321,14,61.071,60,62
322,23,63.739,61,67
323,22,61.955,60,64
324,8,59.000,55,65
325,11,73.455,72,75
326,10,65.800,62,70
327,10,69.900,68,72
328,10,73.300,72,76
329,12,64.667,63,67
330,11,73.364,69,77
331,6,70.167,69,72
332,5,76.400,75,78
333,8,63.250,63,64
334,11,63.182,62,64
335,17,78.118,76,82
336,40,68.550,64,73
337,23,64.391,59,70
338,21,73.000,65,80
339,36,74.778,59,88
340,6,71.833,71,73
341,24,65.708,61,71
342,13,57.231,55,59
343,10,59.600,58,62
344,22,78.909,70,89
345,35,66.314,62,69
346,5,69.800,68,71
347,7,64.429,63,67
348,4,64.750,64,65
349,13,63.615,60,67
350,15,68.667,64,71
351,27,68.556,61,78
352,20,70.350,65,77
353,4,62.750,62,64
354,16,62.938,62,65
355,31,69.032,65,74
356,16,70.938,68,74
357,38,74.632,65,85
358,12,70.000,67,72
359,4,71.000,70,72
360,22,64.500,60,68
361,16,67.562,65,71
362,7,69.286,68,70
363,30,65.800,62,68
364,19,63.105,60,65
365,5,74.600,73,76
366,12,75.333,70,80
367,32,72.062,67,83
368,30,67.367,63,73
369,18,64.889,56,72
370,5,121.600,118,125
371,10,69.700,68,72
372,36,73.306,63,85
373,39,75.179,64,86
374,22,73.591,70,80
375,38,68.711,64,73
376,8,66.875,65,69
377,32,74.344,67,84
378,4,75.500,75,76
379,15,69.533,67,73
380,9,66.000,65,67
381,37,71.676,62,81
382,15,64.000,61,67
383,6,65.833,63,69
384,18,76.556,70,83
385,27,67.185,63,73
386,12,69.167,66,72
387,23,69.348,64,75
388,11,68.364,67,71
389,4,66.000,65,67
390,11,71.000,69,73
