 ,Area,Mean,Min,Max
880,11,132.455,127,140
881,18,119.056,115,124
882,29,126.586,118,137
883,20,122.750,114,131
884,32,130.344,114,145
885,19,130.421,120,142
886,14,125.714,120,134
887,29,124.552,117,133
888,33,129.576,116,142
889,6,128.000,125,132
890,10,123.300,117,129
891,37,131.622,118,146
892,4,125.750,124,128
893,5,128.600,125,132
894,29,128.759,117,139
895,9,119.000,115,122
896,29,125.172,119,134
897,37,129.730,117,147
898,21,130.857,119,139
899,30,142.700,119,161
900,36,135.000,116,153
901,28,130.571,116,144
902,17,126.235,119,135
903,30,121.867,115,129
904,25,122.920,117,130
905,26,124.385,118,137
906,10,127.700,122,132
907,6,121.833,119,124
908,9,121.556,119,125
909,37,127.595,118,140
910,34,135.265,118,148
911,5,118.400,116,121
912,12,123.750,116,128
913,40,129.675,117,141
914,31,129.032,118,139
915,20,129.900,121,136
916,26,134.808,122,147
917,37,134.486,114,152
918,8,123.000,120,126
919,37,132.324,114,145
920,33,129.121,119,138
921,6,124.500,123,126
922,4,125.750,125,127
923,34,133.853,120,149
924,25,129.520,122,139
925,25,154.680,143,164
926,40,132.800,115,148
927,31,142.484,113,158
928,21,118.524,113,126
929,27,129.926,117,146
930,11,123.273,120,127
931,25,134.440,120,146
932,13,122.538,120,124
933,12,158.167,156,162
934,31,138.258,119,153
935,4,121.250,120,124
936,20,125.650,115,140
937,32,130.219,118,142
938,29,122.897,114,133
939,32,134.094,115,143
940,20,128.300,118,137
941,19,127.000,118,136
942,9,127.333,122,133
943,31,132.226,116,149
944,39,148.282,123,164
945,36,129.056,116,144
946,32,124.531,119,129
947,24,135.958,116,153
948,5,125.000,122,129
949,15,141.267,133,147
950,9,119.556,115,124
951,37,137.297,116,153
952,20,132.650,124,143
953,13,126.923,120,135
954,19,124.474,120,131
955,6,128.333,125,133
956,6,122.000,119,125
957,20,129.500,119,142
958,35,137.371,121,152
959,39,153.769,121,176
960,19,126.474,122,134
961,12,129.000,124,138
962,28,130.929,118,144
963,20,129.500,122,136
964,25,128.040,116,137
965,5,138.200,134,141
966,14,124.643,118,131
967,12,131.000,123,137
968,10,127.500,124,130
969,14,131.571,125,139
970,8,121.375,118,125
971,39,135.308,115,148
